Item Name,EnchantLevel,EnchantRatio,BreakRatio,MinDowngrade,MaxDowngrade,Gold
Black Dragon Contractor Heels,5,100.0,0.0,0,0,62
Black Dragon Contractor Heels,6,100.0,0.0,0,0,124
Black Dragon Contractor Heels,7,33.33,25.0,0,1,186
Black Dragon Contractor Heels,8,33.33,25.0,0,1,279
Black Dragon Contractor Heels,9,33.33,25.0,0,1,413
Black Dragon Contractor Heels,10,33.33,25.0,0,1,620
Black Dragon Contractor Heels,11,33.33,25.0,0,1,744
Black Dragon Contractor Heels,12,33.33,25.0,0,2,868
Black Dragon Contractor Heels,13,15.0,25.0,1,2,1033
Black Dragon Contractor Heels,14,5.0,25.0,1,2,1550
Black Dragon Contractor Heels,15,1.0,25.0,1,2,2480
Black Dragon Contractor Staff,1,100.0,0.0,0,0,11
Black Dragon Contractor Staff,2,100.0,0.0,0,0,35
Black Dragon Contractor Staff,3,100.0,0.0,0,0,87
Black Dragon Contractor Staff,4,100.0,0.0,0,0,175
Black Dragon Contractor Staff,5,100.0,0.0,0,0,350
Black Dragon Contractor Staff,6,100.0,0.0,0,0,700
Black Dragon Contractor Staff,7,33.33,25.0,0,1,1051
Black Dragon Contractor Staff,8,33.33,25.0,0,1,1576
Black Dragon Contractor Staff,9,33.33,25.0,0,1,2335
Black Dragon Contractor Staff,10,33.33,25.0,0,1,3503
Black Dragon Contractor Staff,11,33.33,25.0,0,1,4204
Black Dragon Contractor Staff,12,33.33,25.0,0,2,4904
Black Dragon Contractor Staff,13,15.0,25.0,1,2,5839
Black Dragon Contractor Staff,14,5.0,25.0,1,2,8758
Black Dragon Contractor Staff,15,1.0,25.0,1,2,14013
Black Dragon Contractor Orb,1,100.0,0.0,0,0,20
Black Dragon Contractor Orb,2,100.0,0.0,0,0,62
Black Dragon Contractor Orb,3,100.0,0.0,0,0,155
Black Dragon Contractor Orb,4,100.0,0.0,0,0,310
Black Dragon Contractor Orb,5,100.0,0.0,0,0,620
Black Dragon Contractor Orb,6,100.0,0.0,0,0,1240
Black Dragon Contractor Orb,7,33.33,25.0,0,1,1860
Black Dragon Contractor Orb,8,33.33,25.0,0,1,2790
Black Dragon Contractor Orb,9,33.33,25.0,0,1,4133
Black Dragon Contractor Orb,10,33.33,25.0,0,1,6200
Black Dragon Contractor Orb,11,33.33,25.0,0,1,7441
Black Dragon Contractor Orb,12,33.33,25.0,0,2,8681
Black Dragon Contractor Orb,13,15.0,25.0,1,2,10334
Black Dragon Contractor Orb,14,5.0,25.0,1,2,15502
Black Dragon Contractor Orb,15,1.0,25.0,1,2,24803
Black Dragon Contractor Spellbook,1,100.0,0.0,0,0,23
Black Dragon Contractor Spellbook,2,100.0,0.0,0,0,70
Black Dragon Contractor Spellbook,3,100.0,0.0,0,0,175
Black Dragon Contractor Spellbook,4,100.0,0.0,0,0,350
Black Dragon Contractor Spellbook,5,100.0,0.0,0,0,700
Black Dragon Contractor Spellbook,6,100.0,0.0,0,0,1401
Black Dragon Contractor Spellbook,7,33.33,25.0,0,1,2102
Black Dragon Contractor Spellbook,8,33.33,25.0,0,1,3153
Black Dragon Contractor Spellbook,9,33.33,25.0,0,1,4671
Black Dragon Contractor Spellbook,10,33.33,25.0,0,1,7006
Black Dragon Contractor Spellbook,11,33.33,25.0,0,1,8408
Black Dragon Contractor Spellbook,12,33.33,25.0,0,2,9809
Black Dragon Contractor Spellbook,13,15.0,25.0,1,2,11678
Black Dragon Contractor Spellbook,14,5.0,25.0,1,2,17517
Black Dragon Contractor Spellbook,15,1.0,25.0,1,2,28027
Black Dragon Contractor Voodoo Doll,1,100.0,0.0,0,0,20
Black Dragon Contractor Voodoo Doll,2,100.0,0.0,0,0,62
Black Dragon Contractor Voodoo Doll,3,100.0,0.0,0,0,155
Black Dragon Contractor Voodoo Doll,4,100.0,0.0,0,0,310
Black Dragon Contractor Voodoo Doll,5,100.0,0.0,0,0,620
Black Dragon Contractor Voodoo Doll,6,100.0,0.0,0,0,1240
Black Dragon Contractor Voodoo Doll,7,33.33,25.0,0,1,1860
Black Dragon Contractor Voodoo Doll,8,33.33,25.0,0,1,2790
Black Dragon Contractor Voodoo Doll,9,33.33,25.0,0,1,4133
Black Dragon Contractor Voodoo Doll,10,33.33,25.0,0,1,6200
Black Dragon Contractor Voodoo Doll,11,33.33,25.0,0,1,7441
Black Dragon Contractor Voodoo Doll,12,33.33,25.0,0,2,8681
Black Dragon Contractor Voodoo Doll,13,15.0,25.0,1,2,10334
Black Dragon Contractor Voodoo Doll,14,5.0,25.0,1,2,15502
Black Dragon Contractor Voodoo Doll,15,1.0,25.0,1,2,24803
