Item Name,EnchantLevel,EnchantRatio,BreakRatio,MinDowngrade,MaxDowngrade,Gold
Black Dragon Soul handler Rakki,5,100.0,0.0,0,0,70
Black Dragon Soul handler Rakki,6,100.0,0.0,0,0,140
Black Dragon Soul handler Rakki,7,33.33,25.0,0,1,210
Black Dragon Soul handler Rakki,8,33.33,25.0,0,1,315
Black Dragon Soul handler Rakki,9,33.33,25.0,0,1,467
Black Dragon Soul handler Rakki,10,33.33,25.0,0,1,700
Black Dragon Soul handler Rakki,11,33.33,25.0,0,1,840
Black Dragon Soul handler Rakki,12,33.33,25.0,0,2,980
Black Dragon Soul handler Rakki,13,15.0,25.0,1,2,1167
Black Dragon Soul handler Rakki,14,5.0,25.0,1,2,1751
Black Dragon Soul handler Rakki,15,1.0,25.0,1,2,2802
Black Dragon Soul handler Jutti,1,100.0,0.0,0,0,2
Black Dragon Soul handler Jutti,2,100.0,0.0,0,0,7
Black Dragon Soul handler Jutti,3,100.0,0.0,0,0,17
Black Dragon Soul handler Jutti,4,100.0,0.0,0,0,35
Black Dragon Soul handler Jutti,5,100.0,0.0,0,0,70
Black Dragon Soul handler Jutti,6,100.0,0.0,0,0,140
Black Dragon Soul handler Jutti,7,33.33,25.0,0,1,210
Black Dragon Soul handler Jutti,8,33.33,25.0,0,1,315
Black Dragon Soul handler Jutti,9,33.33,25.0,0,1,467
Black Dragon Soul handler Jutti,10,33.33,25.0,0,1,700
Black Dragon Soul handler Jutti,11,33.33,25.0,0,1,840
Black Dragon Soul handler Jutti,12,33.33,25.0,0,2,980
Black Dragon Soul handler Jutti,13,15.0,25.0,1,2,1167
Black Dragon Soul handler Jutti,14,5.0,25.0,1,2,1751
Black Dragon Soul handler Jutti,15,1.0,25.0,1,2,2802
Black Dragon Soul handler Fan,1,100.0,0.0,0,0,23
Black Dragon Soul handler Fan,2,100.0,0.0,0,0,70
Black Dragon Soul handler Fan,3,100.0,0.0,0,0,175
Black Dragon Soul handler Fan,4,100.0,0.0,0,0,350
Black Dragon Soul handler Fan,5,100.0,0.0,0,0,700
Black Dragon Soul handler Fan,6,100.0,0.0,0,0,1401
Black Dragon Soul handler Fan,7,33.33,25.0,0,1,2102
Black Dragon Soul handler Fan,8,33.33,25.0,0,1,3153
Black Dragon Soul handler Fan,9,33.33,25.0,0,1,4671
Black Dragon Soul handler Fan,10,33.33,25.0,0,1,7006
Black Dragon Soul handler Fan,11,33.33,25.0,0,1,8408
Black Dragon Soul handler Fan,12,33.33,25.0,0,2,9809
Black Dragon Soul handler Fan,13,15.0,25.0,1,2,11678
Black Dragon Soul handler Fan,14,5.0,25.0,1,2,17517
Black Dragon Soul handler Fan,15,1.0,25.0,1,2,28027
Black Dragon Soul handler Charm,1,100.0,0.0,0,0,11
Black Dragon Soul handler Charm,2,100.0,0.0,0,0,35
Black Dragon Soul handler Charm,3,100.0,0.0,0,0,87
Black Dragon Soul handler Charm,4,100.0,0.0,0,0,175
Black Dragon Soul handler Charm,5,100.0,0.0,0,0,350
Black Dragon Soul handler Charm,6,100.0,0.0,0,0,700
Black Dragon Soul handler Charm,7,33.33,25.0,0,1,1051
Black Dragon Soul handler Charm,8,33.33,25.0,0,1,1576
Black Dragon Soul handler Charm,9,33.33,25.0,0,1,2335
Black Dragon Soul handler Charm,10,33.33,25.0,0,1,3503
Black Dragon Soul handler Charm,11,33.33,25.0,0,1,4204
Black Dragon Soul handler Charm,12,33.33,25.0,0,2,4904
Black Dragon Soul handler Charm,13,15.0,25.0,1,2,5839
Black Dragon Soul handler Charm,14,5.0,25.0,1,2,8758
Black Dragon Soul handler Charm,15,1.0,25.0,1,2,14013
